id,idHabitacion,Habitacion,timestamp,status
21924,5,Sala de imagenes 1,7/5/2021 11:53:03 AM,Sala disponible.
21925,3,Sala de examenes 3,7/5/2021 11:53:44 AM,Sala no disponible.
21926,3,Sala de examenes 3,7/5/2021 11:54:03 AM,Inicia limpieza.
21927,3,Sala de examenes 3,7/5/2021 11:55:32 AM,Sala disponible.
21928,4,Sala de examenes 4,7/5/2021 11:57:14 AM,Sala no disponible.
21929,4,Sala de examenes 4,7/5/2021 11:57:41 AM,Inicia limpieza.
21930,4,Sala de examenes 4,7/5/2021 11:59:42 AM,Sala disponible.
21931,12,Estación de revisión 1,7/5/2021 12:08:53 PM,Sala no disponible.
21932,12,Estación de revisión 1,7/5/2021 12:09:19 PM,Inicia limpieza.
21933,12,Estación de revisión 1,7/5/2021 12:10:10 PM,Sala disponible.
21934,5,Sala de imagenes 1,7/5/2021 12:11:01 PM,Sala no disponible.
21935,5,Sala de imagenes 1,7/5/2021 12:12:09 PM,Inicia limpieza.
21936,5,Sala de imagenes 1,7/5/2021 12:13:28 PM,Sala disponible.
21937,1,Sala de examenes 1,7/5/2021 12:24:11 PM,Sala no disponible.
21938,1,Sala de examenes 1,7/5/2021 12:24:50 PM,Inicia limpieza.
21939,5,Sala de imagenes 1,7/5/2021 12:26:00 PM,Sala no disponible.
21940,1,Sala de examenes 1,7/5/2021 12:26:37 PM,Sala disponible.
21941,5,Sala de imagenes 1,7/5/2021 12:27:08 PM,Inicia limpieza.
21942,12,Estación de revisión 1,7/5/2021 12:28:18 PM,Sala no disponible.
21943,5,Sala de imagenes 1,7/5/2021 12:28:32 PM,Sala disponible.
21944,6,Sala de procedimientos 1,7/5/2021 12:29:56 PM,Sala no disponible.
21945,12,Estación de revisión 1,7/5/2021 12:30:24 PM,Inicia limpieza.
21946,14,Estación de revisión 3,7/5/2021 12:31:03 PM,Sala no disponible.
21947,12,Estación de revisión 1,7/5/2021 12:31:15 PM,Sala disponible.
21948,2,Sala de examenes 2,7/5/2021 12:31:18 PM,Sala no disponible.
21949,6,Sala de procedimientos 1,7/5/2021 12:31:45 PM,Inicia limpieza.
21950,13,Estación de revisión 2,7/5/2021 12:34:19 PM,Sala no disponible.
21951,14,Estación de revisión 3,7/5/2021 12:34:36 PM,Inicia limpieza.
21952,14,Estación de revisión 3,7/5/2021 12:35:18 PM,Sala disponible.
21953,2,Sala de examenes 2,7/5/2021 12:36:04 PM,Inicia limpieza.
21954,6,Sala de procedimientos 1,7/5/2021 12:36:44 PM,Sala disponible.
21955,7,Sala de procedimientos 2,7/5/2021 12:37:21 PM,Sala no disponible.
21956,2,Sala de examenes 2,7/5/2021 12:38:20 PM,Sala disponible.
21957,8,Sala de procedimientos 3,7/5/2021 12:40:36 PM,Sala no disponible.
21958,13,Estación de revisión 2,7/5/2021 12:42:00 PM,Inicia limpieza.
21959,13,Estación de revisión 2,7/5/2021 12:42:37 PM,Sala disponible.
21960,8,Sala de procedimientos 3,7/5/2021 12:43:15 PM,Inicia limpieza.
21961,5,Sala de imagenes 1,7/5/2021 12:45:30 PM,Sala no disponible.
21962,8,Sala de procedimientos 3,7/5/2021 12:47:15 PM,Sala disponible.
21963,5,Sala de imagenes 1,7/5/2021 12:48:23 PM,Inicia limpieza.
21964,7,Sala de procedimientos 2,7/5/2021 12:49:00 PM,Inicia limpieza.
21965,5,Sala de imagenes 1,7/5/2021 12:50:04 PM,Sala disponible.
21966,7,Sala de procedimientos 2,7/5/2021 12:50:44 PM,Sala disponible.
21967,1,Sala de examenes 1,7/5/2021 12:50:51 PM,Sala no disponible.
21968,9,Sala de procedimientos 4,7/5/2021 12:52:01 PM,Sala no disponible.
21969,1,Sala de examenes 1,7/5/2021 12:52:29 PM,Inicia limpieza.
21970,1,Sala de examenes 1,7/5/2021 12:55:24 PM,Sala disponible.
21971,9,Sala de procedimientos 4,7/5/2021 12:56:02 PM,Inicia limpieza.
21972,12,Estación de revisión 1,7/5/2021 12:56:35 PM,Sala no disponible.
21973,12,Estación de revisión 1,7/5/2021 12:58:09 PM,Inicia limpieza.
21974,9,Sala de procedimientos 4,7/5/2021 12:59:17 PM,Sala disponible.
21975,12,Estación de revisión 1,7/5/2021 1:00:28 PM,Sala disponible.
21976,13,Estación de revisión 2,7/5/2021 1:00:58 PM,Sala no disponible.
21977,13,Estación de revisión 2,7/5/2021 1:01:25 PM,Inicia limpieza.
21978,13,Estación de revisión 2,7/5/2021 1:03:38 PM,Sala disponible.
21979,1,Sala de examenes 1,7/5/2021 1:04:38 PM,Sala no disponible.
21980,1,Sala de examenes 1,7/5/2021 1:05:18 PM,Inicia limpieza.
21981,8,Sala de procedimientos 3,7/5/2021 1:06:26 PM,Sala no disponible.
21982,8,Sala de procedimientos 3,7/5/2021 1:07:11 PM,Inicia limpieza.
21983,1,Sala de examenes 1,7/5/2021 1:07:14 PM,Sala disponible.
21984,8,Sala de procedimientos 3,7/5/2021 1:09:50 PM,Sala disponible.
21985,12,Estación de revisión 1,7/5/2021 1:10:51 PM,Sala no disponible.
21986,12,Estación de revisión 1,7/5/2021 1:11:18 PM,Inicia limpieza.
21987,13,Estación de revisión 2,7/5/2021 1:11:36 PM,Sala no disponible.
21988,13,Estación de revisión 2,7/5/2021 1:12:03 PM,Inicia limpieza.
21989,13,Estación de revisión 2,7/5/2021 1:12:58 PM,Sala disponible.
21990,12,Estación de revisión 1,7/5/2021 1:13:29 PM,Sala disponible.
21991,2,Sala de examenes 2,7/5/2021 1:16:23 PM,Sala no disponible.
21992,2,Sala de examenes 2,7/5/2021 1:16:57 PM,Inicia limpieza.
21993,12,Estación de revisión 1,7/5/2021 1:17:22 PM,Sala no disponible.
21994,2,Sala de examenes 2,7/5/2021 1:19:55 PM,Sala disponible.
21995,9,Sala de procedimientos 4,7/5/2021 1:20:47 PM,Sala no disponible.
21996,14,Estación de revisión 3,7/5/2021 1:21:04 PM,Sala no disponible.
21997,1,Sala de examenes 1,7/5/2021 1:21:26 PM,Sala no disponible.
21998,9,Sala de procedimientos 4,7/5/2021 1:21:47 PM,Inicia limpieza.
21999,1,Sala de examenes 1,7/5/2021 1:22:06 PM,Inicia limpieza.
22000,7,Sala de procedimientos 2,7/5/2021 1:23:09 PM,Sala no disponible.
22001,13,Estación de revisión 2,7/5/2021 1:23:47 PM,Sala no disponible.
22002,7,Sala de procedimientos 2,7/5/2021 1:24:11 PM,Inicia limpieza.
22003,1,Sala de examenes 1,7/5/2021 1:24:54 PM,Sala disponible.
22004,14,Estación de revisión 3,7/5/2021 1:25:22 PM,Inicia limpieza.
22005,15,Estación de revisión 4,7/5/2021 1:26:07 PM,Sala no disponible.
22006,14,Estación de revisión 3,7/5/2021 1:26:08 PM,Sala disponible.
22007,3,Sala de examenes 3,7/5/2021 1:26:30 PM,Sala no disponible.
22008,3,Sala de examenes 3,7/5/2021 1:26:49 PM,Inicia limpieza.
22009,4,Sala de examenes 4,7/5/2021 1:27:11 PM,Sala no disponible.
22010,9,Sala de procedimientos 4,7/5/2021 1:27:12 PM,Sala disponible.
22011,4,Sala de examenes 4,7/5/2021 1:27:46 PM,Inicia limpieza.
22012,13,Estación de revisión 2,7/5/2021 1:27:57 PM,Inicia limpieza.
22013,3,Sala de examenes 3,7/5/2021 1:29:20 PM,Sala disponible.
22014,4,Sala de examenes 4,7/5/2021 1:29:27 PM,Sala disponible.
22015,7,Sala de procedimientos 2,7/5/2021 1:29:29 PM,Sala disponible.
22016,15,Estación de revisión 4,7/5/2021 1:29:48 PM,Inicia limpieza.
22017,12,Estación de revisión 1,7/5/2021 1:30:07 PM,Inicia limpieza.
22018,15,Estación de revisión 4,7/5/2021 1:30:17 PM,Sala disponible.
22019,13,Estación de revisión 2,7/5/2021 1:30:28 PM,Sala disponible.
22020,12,Estación de revisión 1,7/5/2021 1:30:44 PM,Sala disponible.
22021,8,Sala de procedimientos 3,7/5/2021 1:34:55 PM,Sala no disponible.
22022,2,Sala de examenes 2,7/5/2021 1:35:17 PM,Sala no disponible.
22023,8,Sala de procedimientos 3,7/5/2021 1:35:41 PM,Inicia limpieza.
22024,2,Sala de examenes 2,7/5/2021 1:35:51 PM,Inicia limpieza.
22025,2,Sala de examenes 2,7/5/2021 1:37:41 PM,Sala disponible.
22026,8,Sala de procedimientos 3,7/5/2021 1:41:39 PM,Sala disponible.
22027,12,Estación de revisión 1,7/5/2021 1:42:02 PM,Sala no disponible.
22028,12,Estación de revisión 1,7/5/2021 1:42:28 PM,Inicia limpieza.
22029,12,Estación de revisión 1,7/5/2021 1:43:18 PM,Sala disponible.
22030,13,Estación de revisión 2,7/5/2021 1:45:10 PM,Sala no disponible.
22031,4,Sala de examenes 4,7/5/2021 1:45:24 PM,Sala no disponible.
22032,13,Estación de revisión 2,7/5/2021 1:45:36 PM,Inicia limpieza.
22033,4,Sala de examenes 4,7/5/2021 1:45:58 PM,Inicia limpieza.
22034,13,Estación de revisión 2,7/5/2021 1:46:16 PM,Sala disponible.
22035,4,Sala de examenes 4,7/5/2021 1:47:41 PM,Sala disponible.
22036,12,Estación de revisión 1,7/5/2021 1:47:55 PM,Sala no disponible.
22037,1,Sala de examenes 1,7/5/2021 1:48:05 PM,Sala no disponible.
22038,12,Estación de revisión 1,7/5/2021 1:48:22 PM,Inicia limpieza.
22039,1,Sala de examenes 1,7/5/2021 1:48:45 PM,Inicia limpieza.
22040,12,Estación de revisión 1,7/5/2021 1:49:16 PM,Sala disponible.
22041,3,Sala de examenes 3,7/5/2021 1:50:26 PM,Sala no disponible.
22042,1,Sala de examenes 1,7/5/2021 1:50:38 PM,Sala disponible.
22043,3,Sala de examenes 3,7/5/2021 1:50:45 PM,Inicia limpieza.
22044,3,Sala de examenes 3,7/5/2021 1:52:49 PM,Sala disponible.
22045,9,Sala de procedimientos 4,7/5/2021 1:53:58 PM,Sala no disponible.
22046,9,Sala de procedimientos 4,7/5/2021 1:54:58 PM,Inicia limpieza.
22047,3,Sala de examenes 3,7/5/2021 1:56:13 PM,Sala no disponible.
22048,3,Sala de examenes 3,7/5/2021 1:56:32 PM,Inicia limpieza.
22049,6,Sala de procedimientos 1,7/5/2021 1:57:42 PM,Sala no disponible.
22050,6,Sala de procedimientos 1,7/5/2021 1:58:19 PM,Inicia limpieza.
22051,3,Sala de examenes 3,7/5/2021 1:58:41 PM,Sala disponible.
22052,6,Sala de procedimientos 1,7/5/2021 1:59:48 PM,Sala disponible.
22053,9,Sala de procedimientos 4,7/5/2021 2:00:49 PM,Sala disponible.
22054,4,Sala de examenes 4,7/5/2021 2:03:52 PM,Sala no disponible.
22055,2,Sala de examenes 2,7/5/2021 2:04:13 PM,Sala no disponible.
22056,4,Sala de examenes 4,7/5/2021 2:04:27 PM,Inicia limpieza.
22057,2,Sala de examenes 2,7/5/2021 2:04:47 PM,Inicia limpieza.
22058,4,Sala de examenes 4,7/5/2021 2:06:17 PM,Sala disponible.
22059,2,Sala de examenes 2,7/5/2021 2:07:17 PM,Sala disponible.
22060,1,Sala de examenes 1,7/5/2021 2:07:54 PM,Sala no disponible.
22061,1,Sala de examenes 1,7/5/2021 2:08:33 PM,Inicia limpieza.
22062,12,Estación de revisión 1,7/5/2021 2:09:51 PM,Sala no disponible.
22063,1,Sala de examenes 1,7/5/2021 2:10:07 PM,Sala disponible.
22064,12,Estación de revisión 1,7/5/2021 2:10:18 PM,Inicia limpieza.
22065,12,Estación de revisión 1,7/5/2021 2:11:03 PM,Sala disponible.
22066,14,Estación de revisión 3,7/5/2021 2:13:23 PM,Sala no disponible.
22067,13,Estación de revisión 2,7/5/2021 2:13:36 PM,Sala no disponible.
22068,14,Estación de revisión 3,7/5/2021 2:13:39 PM,Inicia limpieza.
22069,13,Estación de revisión 2,7/5/2021 2:14:02 PM,Inicia limpieza.
22070,14,Estación de revisión 3,7/5/2021 2:14:30 PM,Sala disponible.
22071,13,Estación de revisión 2,7/5/2021 2:14:57 PM,Sala disponible.
22072,5,Sala de imagenes 1,7/5/2021 2:25:57 PM,Sala no disponible.
22073,1,Sala de examenes 1,7/5/2021 2:26:37 PM,Sala no disponible.
22074,5,Sala de imagenes 1,7/5/2021 2:27:05 PM,Inicia limpieza.
22075,1,Sala de examenes 1,7/5/2021 2:27:16 PM,Inicia limpieza.
22076,12,Estación de revisión 1,7/5/2021 2:28:42 PM,Sala no disponible.
22077,5,Sala de imagenes 1,7/5/2021 2:28:52 PM,Sala disponible.
22078,2,Sala de examenes 2,7/5/2021 2:29:59 PM,Sala no disponible.
22079,1,Sala de examenes 1,7/5/2021 2:30:00 PM,Sala disponible.
22080,13,Estación de revisión 2,7/5/2021 2:30:29 PM,Sala no disponible.
22081,2,Sala de examenes 2,7/5/2021 2:30:32 PM,Inicia limpieza.
22082,12,Estación de revisión 1,7/5/2021 2:30:36 PM,Inicia limpieza.
22083,12,Estación de revisión 1,7/5/2021 2:31:32 PM,Sala disponible.
22084,2,Sala de examenes 2,7/5/2021 2:33:06 PM,Sala disponible.
22085,13,Estación de revisión 2,7/5/2021 2:33:38 PM,Inicia limpieza.
22086,13,Estación de revisión 2,7/5/2021 2:34:16 PM,Sala disponible.
22087,4,Sala de examenes 4,7/5/2021 2:34:18 PM,Sala no disponible.
22088,4,Sala de examenes 4,7/5/2021 2:34:53 PM,Inicia limpieza.
22089,3,Sala de examenes 3,7/5/2021 2:36:27 PM,Sala no disponible.
22090,3,Sala de examenes 3,7/5/2021 2:36:47 PM,Inicia limpieza.
22091,4,Sala de examenes 4,7/5/2021 2:36:50 PM,Sala disponible.
22092,3,Sala de examenes 3,7/5/2021 2:39:04 PM,Sala disponible.
22093,12,Estación de revisión 1,7/5/2021 2:44:52 PM,Sala no disponible.
22094,12,Estación de revisión 1,7/5/2021 2:45:18 PM,Inicia limpieza.
22095,12,Estación de revisión 1,7/5/2021 2:45:55 PM,Sala disponible.
22096,13,Estación de revisión 2,7/5/2021 2:50:41 PM,Sala no disponible.
22097,13,Estación de revisión 2,7/5/2021 2:51:07 PM,Inicia limpieza.
22098,13,Estación de revisión 2,7/5/2021 2:51:40 PM,Sala disponible.
22099,1,Sala de examenes 1,7/5/2021 2:53:35 PM,Sala no disponible.
22100,1,Sala de examenes 1,7/5/2021 2:54:15 PM,Inicia limpieza.
22101,1,Sala de examenes 1,7/5/2021 2:56:56 PM,Sala disponible.
22102,2,Sala de examenes 2,7/5/2021 2:57:51 PM,Sala no disponible.
22103,2,Sala de examenes 2,7/5/2021 2:58:24 PM,Inicia limpieza.
22104,2,Sala de examenes 2,7/5/2021 2:59:58 PM,Sala disponible.
22105,12,Estación de revisión 1,7/5/2021 3:00:59 PM,Sala no disponible.
22106,12,Estación de revisión 1,7/5/2021 3:01:25 PM,Inicia limpieza.
22107,12,Estación de revisión 1,7/5/2021 3:02:08 PM,Sala disponible.
22108,6,Sala de procedimientos 1,7/5/2021 3:06:10 PM,Sala no disponible.
22109,6,Sala de procedimientos 1,7/5/2021 3:06:48 PM,Inicia limpieza.
22110,7,Sala de procedimientos 2,7/5/2021 3:09:46 PM,Sala no disponible.
22111,12,Estación de revisión 1,7/5/2021 3:10:20 PM,Sala no disponible.
22112,7,Sala de procedimientos 2,7/5/2021 3:10:48 PM,Inicia limpieza.
22113,6,Sala de procedimientos 1,7/5/2021 3:11:08 PM,Sala disponible.
22114,12,Estación de revisión 1,7/5/2021 3:11:48 PM,Inicia limpieza.
22115,14,Estación de revisión 3,7/5/2021 3:12:28 PM,Sala no disponible.
22116,7,Sala de procedimientos 2,7/5/2021 3:12:36 PM,Sala disponible.
22117,14,Estación de revisión 3,7/5/2021 3:12:43 PM,Inicia limpieza.
22118,14,Estación de revisión 3,7/5/2021 3:13:24 PM,Sala disponible.
22119,3,Sala de examenes 3,7/5/2021 3:13:48 PM,Sala no disponible.
22120,12,Estación de revisión 1,7/5/2021 3:13:59 PM,Sala disponible.
22121,3,Sala de examenes 3,7/5/2021 3:14:07 PM,Inicia limpieza.
22122,13,Estación de revisión 2,7/5/2021 3:15:15 PM,Sala no disponible.
22123,13,Estación de revisión 2,7/5/2021 3:15:41 PM,Inicia limpieza.
22124,13,Estación de revisión 2,7/5/2021 3:16:28 PM,Sala disponible.
22125,3,Sala de examenes 3,7/5/2021 3:16:47 PM,Sala disponible.
22126,12,Estación de revisión 1,7/5/2021 3:17:34 PM,Sala no disponible.
22127,12,Estación de revisión 1,7/5/2021 3:18:01 PM,Inicia limpieza.
22128,12,Estación de revisión 1,7/5/2021 3:18:33 PM,Sala disponible.
22129,1,Sala de examenes 1,7/5/2021 3:24:19 PM,Sala no disponible.
22130,1,Sala de examenes 1,7/5/2021 3:24:59 PM,Inicia limpieza.
22131,1,Sala de examenes 1,7/5/2021 3:26:36 PM,Sala disponible.
22132,2,Sala de examenes 2,7/5/2021 3:32:39 PM,Sala no disponible.
22133,6,Sala de procedimientos 1,7/5/2021 3:32:58 PM,Sala no disponible.
22134,2,Sala de examenes 2,7/5/2021 3:33:12 PM,Inicia limpieza.
22135,6,Sala de procedimientos 1,7/5/2021 3:33:35 PM,Inicia limpieza.
22136,3,Sala de examenes 3,7/5/2021 3:34:05 PM,Sala no disponible.
22137,3,Sala de examenes 3,7/5/2021 3:34:24 PM,Inicia limpieza.
22138,2,Sala de examenes 2,7/5/2021 3:36:01 PM,Sala disponible.
22139,3,Sala de examenes 3,7/5/2021 3:36:34 PM,Sala disponible.
22140,6,Sala de procedimientos 1,7/5/2021 3:39:07 PM,Sala disponible.
22141,12,Estación de revisión 1,7/5/2021 3:50:42 PM,Sala no disponible.
22142,12,Estación de revisión 1,7/5/2021 3:51:08 PM,Inicia limpieza.
22143,12,Estación de revisión 1,7/5/2021 3:52:56 PM,Sala disponible.
22144,8,Sala de procedimientos 3,7/5/2021 3:55:07 PM,Sala no disponible.
22145,8,Sala de procedimientos 3,7/5/2021 3:55:52 PM,Inicia limpieza.
22146,13,Estación de revisión 2,7/5/2021 3:56:08 PM,Sala no disponible.
22147,13,Estación de revisión 2,7/5/2021 3:56:35 PM,Inicia limpieza.
22148,13,Estación de revisión 2,7/5/2021 3:57:16 PM,Sala disponible.
22149,8,Sala de procedimientos 3,7/5/2021 3:58:00 PM,Sala disponible.
22150,9,Sala de procedimientos 4,7/5/2021 4:04:01 PM,Sala no disponible.
22151,9,Sala de procedimientos 4,7/5/2021 4:05:01 PM,Inicia limpieza.
22152,9,Sala de procedimientos 4,7/5/2021 4:07:57 PM,Sala disponible.
22153,6,Sala de procedimientos 1,7/5/2021 4:13:01 PM,Sala no disponible.
22154,6,Sala de procedimientos 1,7/5/2021 4:13:37 PM,Inicia limpieza.
22155,6,Sala de procedimientos 1,7/5/2021 4:19:16 PM,Sala disponible.
22156,12,Estación de revisión 1,7/5/2021 4:22:24 PM,Sala no disponible.
22157,12,Estación de revisión 1,7/5/2021 4:22:51 PM,Inicia limpieza.
22158,12,Estación de revisión 1,7/5/2021 4:23:27 PM,Sala disponible.
22159,5,Sala de imagenes 1,7/5/2021 4:27:36 PM,Sala no disponible.
22160,12,Estación de revisión 1,7/5/2021 4:28:27 PM,Sala no disponible.
22161,5,Sala de imagenes 1,7/5/2021 4:28:44 PM,Inicia limpieza.
22162,12,Estación de revisión 1,7/5/2021 4:28:54 PM,Inicia limpieza.
22163,12,Estación de revisión 1,7/5/2021 4:29:32 PM,Sala disponible.
22164,5,Sala de imagenes 1,7/5/2021 4:30:11 PM,Sala disponible.
22165,1,Sala de examenes 1,7/5/2021 4:33:05 PM,Sala no disponible.
22166,1,Sala de examenes 1,7/5/2021 4:33:45 PM,Inicia limpieza.
22167,1,Sala de examenes 1,7/5/2021 4:36:14 PM,Sala disponible.
22168,12,Estación de revisión 1,7/5/2021 4:36:56 PM,Sala no disponible.
22169,12,Estación de revisión 1,7/5/2021 4:37:23 PM,Inicia limpieza.
22170,12,Estación de revisión 1,7/5/2021 4:38:11 PM,Sala disponible.
22171,13,Estación de revisión 2,7/5/2021 4:40:54 PM,Sala no disponible.
22172,7,Sala de procedimientos 2,7/5/2021 4:41:11 PM,Sala no disponible.
22173,12,Estación de revisión 1,7/5/2021 4:41:44 PM,Sala no disponible.
22174,13,Estación de revisión 2,7/5/2021 4:49:00 PM,Inicia limpieza.
22175,13,Estación de revisión 2,7/5/2021 4:49:54 PM,Sala disponible.
22176,7,Sala de procedimientos 2,7/5/2021 4:50:33 PM,Inicia limpieza.
22177,2,Sala de examenes 2,7/5/2021 4:51:44 PM,Sala no disponible.
22178,7,Sala de procedimientos 2,7/5/2021 4:53:15 PM,Sala disponible.
22179,12,Estación de revisión 1,7/5/2021 4:53:54 PM,Inicia limpieza.
22180,12,Estación de revisión 1,7/5/2021 4:54:25 PM,Sala disponible.
22181,2,Sala de examenes 2,7/5/2021 4:54:51 PM,Inicia limpieza.
22182,1,Sala de examenes 1,7/5/2021 4:55:35 PM,Sala no disponible.
22183,2,Sala de examenes 2,7/5/2021 4:56:18 PM,Sala disponible.
22184,1,Sala de examenes 1,7/5/2021 4:56:34 PM,Inicia limpieza.
22185,1,Sala de examenes 1,7/5/2021 4:58:11 PM,Sala disponible.
22186,8,Sala de procedimientos 3,7/5/2021 4:58:15 PM,Sala no disponible.
22187,8,Sala de procedimientos 3,7/5/2021 4:59:41 PM,Inicia limpieza.
22188,3,Sala de examenes 3,7/5/2021 5:01:25 PM,Sala no disponible.
22189,3,Sala de examenes 3,7/5/2021 5:01:44 PM,Inicia limpieza.
22190,8,Sala de procedimientos 3,7/5/2021 5:02:56 PM,Sala disponible.
22191,14,Estación de revisión 3,7/5/2021 5:03:41 PM,Sala no disponible.
22192,3,Sala de examenes 3,7/5/2021 5:03:51 PM,Sala disponible.
22193,14,Estación de revisión 3,7/5/2021 5:03:59 PM,Inicia limpieza.
22194,15,Estación de revisión 4,7/5/2021 5:04:13 PM,Sala no disponible.
22195,15,Estación de revisión 4,7/5/2021 5:04:37 PM,Inicia limpieza.
22196,15,Estación de revisión 4,7/5/2021 5:05:49 PM,Sala disponible.
22197,14,Estación de revisión 3,7/5/2021 5:06:23 PM,Sala disponible.
22198,12,Estación de revisión 1,7/5/2021 5:08:31 PM,Sala no disponible.
22199,12,Estación de revisión 1,7/5/2021 5:08:58 PM,Inicia limpieza.
22200,12,Estación de revisión 1,7/5/2021 5:09:54 PM,Sala disponible.
22201,12,Estación de revisión 1,7/5/2021 5:19:50 PM,Sala no disponible.
22202,1,Sala de examenes 1,7/5/2021 5:21:01 PM,Sala no disponible.
22203,5,Sala de imagenes 1,7/5/2021 5:21:28 PM,Sala no disponible.
22204,1,Sala de examenes 1,7/5/2021 5:21:40 PM,Inicia limpieza.
22205,5,Sala de imagenes 1,7/5/2021 5:22:36 PM,Inicia limpieza.
22206,5,Sala de imagenes 1,7/5/2021 5:24:21 PM,Sala disponible.
22207,1,Sala de examenes 1,7/5/2021 5:24:42 PM,Sala disponible.
22208,12,Estación de revisión 1,7/5/2021 5:25:13 PM,Inicia limpieza.
22209,12,Estación de revisión 1,7/5/2021 5:25:44 PM,Sala disponible.
22210,12,Estación de revisión 1,7/5/2021 5:29:03 PM,Sala no disponible.
22211,12,Estación de revisión 1,7/5/2021 5:29:30 PM,Inicia limpieza.
22212,12,Estación de revisión 1,7/5/2021 5:30:10 PM,Sala disponible.
22213,7,Sala de procedimientos 2,7/5/2021 5:31:21 PM,Sala no disponible.
22214,13,Estación de revisión 2,7/5/2021 5:31:38 PM,Sala no disponible.
22215,13,Estación de revisión 2,7/5/2021 5:32:04 PM,Inicia limpieza.
22216,13,Estación de revisión 2,7/5/2021 5:32:52 PM,Sala disponible.
22217,7,Sala de procedimientos 2,7/5/2021 5:33:06 PM,Inicia limpieza.
22218,5,Sala de imagenes 1,7/5/2021 5:37:19 PM,Sala no disponible.
22219,7,Sala de procedimientos 2,7/5/2021 5:38:02 PM,Sala disponible.
22220,5,Sala de imagenes 1,7/5/2021 5:39:10 PM,Inicia limpieza.
22221,5,Sala de imagenes 1,7/5/2021 5:40:28 PM,Sala disponible.
22222,12,Estación de revisión 1,7/5/2021 5:45:41 PM,Sala no disponible.
22223,12,Estación de revisión 1,7/5/2021 5:46:08 PM,Inicia limpieza.
22224,12,Estación de revisión 1,7/5/2021 5:46:53 PM,Sala disponible.
22225,6,Sala de procedimientos 1,7/5/2021 5:47:23 PM,Sala no disponible.
22226,6,Sala de procedimientos 1,7/5/2021 5:48:00 PM,Inicia limpieza.
22227,13,Estación de revisión 2,7/5/2021 5:48:24 PM,Sala no disponible.
22228,13,Estación de revisión 2,7/5/2021 5:50:02 PM,Inicia limpieza.
22229,6,Sala de procedimientos 1,7/5/2021 5:50:12 PM,Sala disponible.
22230,13,Estación de revisión 2,7/5/2021 5:50:50 PM,Sala disponible.
22231,1,Sala de examenes 1,7/5/2021 5:52:36 PM,Sala no disponible.
22232,1,Sala de examenes 1,7/5/2021 5:53:16 PM,Inicia limpieza.
22233,1,Sala de examenes 1,7/5/2021 5:54:41 PM,Sala disponible.
22234,9,Sala de procedimientos 4,7/5/2021 5:59:17 PM,Sala no disponible.
22235,9,Sala de procedimientos 4,7/5/2021 6:00:17 PM,Inicia limpieza.
22236,9,Sala de procedimientos 4,7/5/2021 6:02:27 PM,Sala disponible.
22237,12,Estación de revisión 1,7/5/2021 6:09:19 PM,Sala no disponible.
22238,12,Estación de revisión 1,7/5/2021 6:09:46 PM,Inicia limpieza.
22239,13,Estación de revisión 2,7/5/2021 6:09:58 PM,Sala no disponible.
22240,13,Estación de revisión 2,7/5/2021 6:10:24 PM,Inicia limpieza.
22241,12,Estación de revisión 1,7/5/2021 6:10:31 PM,Sala disponible.
22242,13,Estación de revisión 2,7/5/2021 6:11:12 PM,Sala disponible.
22243,8,Sala de procedimientos 3,7/5/2021 6:12:15 PM,Sala no disponible.
22244,8,Sala de procedimientos 3,7/5/2021 6:13:00 PM,Inicia limpieza.
22245,8,Sala de procedimientos 3,7/5/2021 6:16:30 PM,Sala disponible.
22246,12,Estación de revisión 1,7/5/2021 6:20:55 PM,Sala no disponible.
22247,12,Estación de revisión 1,7/5/2021 6:21:21 PM,Inicia limpieza.
22248,7,Sala de procedimientos 2,7/5/2021 6:21:23 PM,Sala no disponible.
22249,12,Estación de revisión 1,7/5/2021 6:22:03 PM,Sala disponible.
22250,7,Sala de procedimientos 2,7/5/2021 6:22:25 PM,Inicia limpieza.
22251,7,Sala de procedimientos 2,7/5/2021 6:25:27 PM,Sala disponible.
22252,1,Sala de examenes 1,7/5/2021 6:29:36 PM,Sala no disponible.
22253,1,Sala de examenes 1,7/5/2021 6:30:16 PM,Inicia limpieza.
22254,1,Sala de examenes 1,7/5/2021 6:31:53 PM,Sala disponible.
22255,2,Sala de examenes 2,7/5/2021 6:33:06 PM,Sala no disponible.
22256,2,Sala de examenes 2,7/5/2021 6:33:39 PM,Inicia limpieza.
22257,3,Sala de examenes 3,7/5/2021 6:35:43 PM,Sala no disponible.
22258,3,Sala de examenes 3,7/5/2021 6:36:03 PM,Inicia limpieza.
22259,2,Sala de examenes 2,7/5/2021 6:36:18 PM,Sala disponible.
22260,3,Sala de examenes 3,7/5/2021 6:37:50 PM,Sala disponible.
22261,12,Estación de revisión 1,7/5/2021 6:44:10 PM,Sala no disponible.
22262,12,Estación de revisión 1,7/5/2021 6:44:36 PM,Inicia limpieza.
22263,12,Estación de revisión 1,7/5/2021 6:45:27 PM,Sala disponible.
22264,12,Estación de revisión 1,7/5/2021 6:55:01 PM,Sala no disponible.
22265,12,Estación de revisión 1,7/5/2021 6:55:28 PM,Inicia limpieza.
22266,12,Estación de revisión 1,7/5/2021 6:56:11 PM,Sala disponible.
22267,13,Estación de revisión 2,7/5/2021 6:59:54 PM,Sala no disponible.
22268,13,Estación de revisión 2,7/5/2021 7:00:21 PM,Inicia limpieza.
